VOC_ID,담당 부서,사업 부문,답변채널,VOC유형,등록채널 유형,발생원인 유형,발생지 유형,처리기한 - 시/분,처리기한 - 일시,발생일시,등록일시,접수일시,배분일시,처리일시,직영/협력업체,처리결과유형,복합VOC의 부모 VOC_ID,복합VOC FLAG,승인 사용유무,고객이 만족도 직접 회신여부,"즉답처리 (I:등록, R:접수, N:일반)",질문내용,답변내용,개선관리ID,개선관리상태,사후처리유형,처리시간(시:분),준수 여부,유형변경신청,요약내용
VOCS0000514520,리조트 파크서비스그룹 그리팅,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,분류불가-발생지정보없음,48.0,20240428 165218,20240425 000000,20240425 165218,20240425 165731,20240426 094213,20240426 111956,직영업체,격려,,일반,N,,N,너무 친절하게 사진도 찍어주시고 웃는 모습이 너무 이뻐요~^^다음에도 또 보고싶어요,해당 근무자 격려 및 전체 내용 공유,,,,18:27,준수,N,"요약:
- 사진을 친절히 찍어주셨음
- 웃는 모습이 예뻤음
- 다음에 또 보고 싶음"
VOCS0000514523,리조트 F&B그룹 운영3,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,분류불가-발생지정보없음,48.0,20240428 165511,20240425 000000,20240425 165511,20240425 165707,20240425 175919,20240426 090333,협력업체,전파,,일반,N,,N,스낵버스터 휴게3점 ***님을 칭찬합니다!고객들과 소통하고 즐겁게 일하시는 모습이 인상적입니다.,해당 내용 귀감이 되도록 전파하겠습니다.,,,,16:8,준수,N,"요약:

1. 스낵버스터 휴게3점 ***님을 칭찬합니다.
2. 고객들과 소통하고 즐겁게 일하시는 모습이 인상적입니다."
VOCS0000514526,리조트 파크서비스그룹 그리팅,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,분류불가-발생지정보없음,48.0,20240428 165758,20240425 000000,20240425 165758,20240425 172307,20240426 094224,20240426 112005,직영업체,격려,,일반,N,,N,덕분에 세식구 사진남길수있어서 감사했습니다,해당 근무자 격려 및 전체 내용 공유,,,,18:22,준수,N,"요약:

- 가족 사진을 남길 수 있어서 감사했다는 내용입니다.
- 가족 사진 촬영을 통해 소중한 추억을 만들 수 있었던 것 같습니다."
VOCS0000514531,리조트 F&B그룹 운영3,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,유러피언어드벤처-(식당)스낵버스터,48.0,20240428 170313,20240425 000000,20240425 170313,20240425 172137,20240425 175953,20240426 090309,협력업체,전파,,일반,N,,N,***님은 너무 다정하셔서 먼저 말을 걸어주셔서 너무 감사했고 슬러시를 많이 담아 주셨다다음에 가면 또 슬러시가 먹고싶다,해당 내용 귀감이 되도록 전파하겠습니다.,,,,15:59,준수,N,"요약:

1. ***님이 너무 다정하게 먼저 말을 걸어주셔서 감사했다.
2. ***님이 슬러시를 많이 담아 주셨다.
3. 다음에 가면 또 슬러시를 먹고 싶다."
VOCS0000514541,경험혁신아카데미,리조트        ,웹+메일,고객요구유형-제안사항,직접 VOC-모바일앱(APP),이용안내-이용정보제공-주문/결제,파크외-(체험시설)이큐브스쿨,48.0,20240428 171647,20240523 000000,20240425 171647,20240425 172355,20240425 175446,20240426 151417,직영업체,기 시행/검토,VOCS0000514537,Sub,,,N,이큐브 키즈 예약 잔여 자리가 보였으면 좋겠어요ㅠ 날짜 변경시 취소하고 해야하는데ㅠ자리 있는지 보이면 좋을 거 같아요,안녕하세요.현재는 체험 예약 후 잔여 수량 확인 불가능합니다.담당부서에 내용 전달하여 시스템 개발 요청하겠습니다.고맙습니다.,,,,21:57,준수,N,"요약:

- 이큐브 키즈 예약 잔여 자리 확인 기능이 필요함
- 날짜 변경 시 취소 후 예약 다시 해야 하는 번거로움
- 잔여 자리 확인이 가능하면 편리할 것 같음"
VOCS0000514539,리조트 주토피아운영그룹 동물보전2,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(공연/전시)뿌빠타운,48.0,20240428 171938,20240425 000000,20240425 171938,20240425 172244,20240425 182636,20240426 152257,직영업체,격려,,일반,N,,N,너무너무 친절하시고 설명을 잘 해주세요,격려토록 하겠습니다.,,,,22:3,준수,N,"이 텍스트를 요약하면 다음과 같습니다:

1. 친절한 설명:
   - 친절하고 자세하게 설명해주었다.
   - 이해하기 쉽게 잘 설명해주었다.

2. 도움과 만족도:
   - 전반적으로 매우 만족스러웠다.
   - 문의 사항에 대해 잘 도와주었다.

요약하면, 이 사용자는 상담원의 친절한 설명과 도움에 대해 매우 만족했다는 것을 확인할 수 있습니다."
VOCS0000514542,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)로스트밸리,48.0,20240428 174245,20240425 000000,20240425 174245,20240425 174558,20240425 182654,20240425 190013,직영업체,격려,,일반,N,,N,친절함 설명과 위트함 까지 겸비한 재밌는 최고의 직원 리버를 칭찬 합니다. 수고하셨습니다.,격려하겠습니다,,,,1:17,준수,N,"요약:

- 리버 직원은 친절함과 위트를 겸비한 최고의 직원으로 칭찬받음
- 리버 직원의 수고와 노력이 인정받음"
VOCS0000514546,리조트 안전환경그룹 고객안전,리조트        ,내부처리,고객요구유형-개선요청,간접 VOC-콜센터,인적서비스-응대태도-배려,공통시설-(편의시설)의무실,48.0,20240429 090000,20240425 000000,20240425 180425,20240425 183716, ,20240425 183716,,즉시처리(접수시),,일반,Y,,R,"- 4/24(수) 오후 9시 40분 경 E/L 정문 왼편 츄러스 판매하는 지점에서 공황 장애 증상이 갑자기 심하게 와서 숨을 쉴수 없을 정도의 힘든 상황이였고 걸을수가 없었다고 함- 손님의 지인 분들이 근처 직원분 문의하여 구급차 타고 정문 의무실로 이동 함- 혈압,맥박,산소포화도 확인을 위해 직원 두명이 왔고 의무실 침대에 손님이 앉아있는데 "" 야 이사람 바로 코앞인데 차 타고온거야?""  ""헐 바로 코앞인데? 이걸 불렀다고?"" 라며 손님앞에서 두 간호사가 하는 말을 듣고 매우 불쾌- 에버랜드 의무실은 처음 이용해서 손님의 증상이 발현 된 지점과 정문 의무실이 가까운 지도 몰랐고 귀과 후 확인 해 보니 의무실 근무자가 간호사라고 들었는데 사람 앞에서 어떻게 그런말을 할수있는지 이해가 안간다며 불만- 해당 근무자의 책임자와 통화희망",안녕하십니까?해당 고객과 통화 및 상황 안내하여 종료하였습니다.해당 고객에 응급구조사 출동 및 간호사 의무실 처지중 현장 초기 신고 위치가 센트럴스넥 주변에서CAST에게 도움을 요청하였으나 CAST가 근접한 정문의무실의 위치를 몰라  처지가 ***된 상황을함께 방문한 해당 CAST에게 파크 정보 미숙지에 대한 이야기를한 상황을 오해한 상황으로 확인되었습니다.해당 고객에게 상황 설명후 일부 오해가 있으신 부분과 직원 교육 강화를 약속하고사과의 말씀을 전하고 통화를 종료하였습니다. 감사합니다.,,,,0:32,준수,,"요약:

1. 4/24(수) 오후 9시 40분경 E/L 정문 왼편 츄러스 판매 지점에서 공황 장애 증상이 심하게 발생하여 숨을 쉴 수 없을 정도의 상황이었음.

2. 손님의 지인들이 근처 직원에게 문의하여 구급차로 정문 의무실로 이동했음.

3. 정문 의무실에서 직원 2명이 와서 혈압, 맥박, 산소포화도를 확인했음.

4. 의무실에서 직원들이 손님 앞에서 ""바로 코앞인데 차 타고 왔다고?"" ""이걸 불렀다고?"" 등의 발언을 하여 매우 불쾌한 상황이 발생했음.

5. 손님은 에버랜드 의무실을 처음 이용했고 증상 발현 지점과 의무실 위치를 몰랐으며, 의무실 근무자가 간호사라는 사실을 뒤늦게 알았음.

6. 해당 근무자의 책임자와 통화를 희망함."
VOCS0000514543,리조트 파크서비스그룹 그리팅,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-모바일앱(APP),인적서비스-업무처리-응대스킬,분류불가-발생지정보없음,48.0,20240429 090000,20240425 000000,20240425 181153,20240425 182733,20240426 094258,20240426 094426,직영업체,격려,,일반,N,,N,*** 직원분 애기랑 둘이 와서 사진촬영에 난감했지만 사진촬영도 감사하고 센스있게 너무 잘 찍어주셔서 감사했습니다!!,해당근무자 격려 및 조회시간 활용 VOC내용 공유,,,,15:32,준수,N,"요약:
- 직원분과 직원의 가족이 함께 사진 촬영을 했음
- 처음에는 난감했지만, 사진 촬영을 잘 해주셔서 감사했음
- 사진 촬영 서비스에 만족했음"
VOCS0000514544,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)로스트밸리,48.0,20240429 090000,20240425 000000,20240425 181512,20240425 182544,20240425 182706,20240425 190039,직영업체,격려,,일반,N,,N,두번째 방문인데 두배 세배로 더 재미있었어요!!,격려하겠습니다,,,,0:45,준수,N,"다음과 같이 요약할 수 있습니다:

- 두 번째 방문했는데 더 재미있었음
- 방문 횟수가 늘어날수록 더 재미있어짐"
VOCS0000514545,리조트 주토피아운영그룹 로스트밸리,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)로스트밸리,48.0,20240429 090000,20240425 000000,20240425 181518,20240425 182620,20240425 182720,20240425 190109,직영업체,격려,,일반,N,,N,해설해주신분 너무재밋어서 아이들이좋아햇어요성함은 리버...라고햇던거같은데ㅜㅜ잘기억이안나네요.. 운전자분은 해피? 셧던거같아요 말센스넘조아요^^,격려하겠습니다,,,,0:45,준수,N,"해당 텍스트는 다음과 같이 요약할 수 있습니다:

- 해설자(리버)의 설명이 재미있어서 아이들이 좋아했다.
- 운전자(해피)의 말센스가 매우 좋았다.
- 전반적으로 긍정적인 경험이었음을 나타냅니다."
VOCS0000514549,리조트 MD그룹 운영지원,리조트        ,내부처리,고객요구유형-칭찬격려,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(상품점)사파리기프트,48.0,20240429 090000,20240425 000000,20240425 211514,20240425 212943,20240425 213016,20240425 213058,직영업체,격려,,일반,N,,N,사파리 기프트 *** 직원님 너무 친절하고 웃는 모습으로 대해주셔서 너무 감사합니다!,메일 및 이캐비넷 게시를 통한 사례공유 및 격려,,,,0:15,준수,N,"요약:
- 사파리 기프트 직원이 친절하고 웃는 모습으로 대해주어 감사했다."
VOCS0000514556,리조트 B2C그룹,리조트        ,웹+메일,고객요구유형-제안사항,직접 VOC-모바일앱(APP),규정 및 정책 -운영정책-예약/주문/결제,분류불가-발생지정보없음,48.0,20240429 090000,20240425 000000,20240425 211856,20240425 215744,20240428 092214,20240428 121319,직영업체,기 시행/검토,VOCS0000514552,Sub,,,N,같이본다 판다 패키지 끝났나요??예약 상세 페이지도 안뜨고 예약도 안되던데…,"안녕하세요 에버랜드 패키지 담당자입니다.해당상품은 5월7일까지 운영되는 상품으로현재 5월 7일까지 예약이 오픈되어 있으나,선착순 마감으로 예약이 불가능한 날들이 많아서 선택이 안되시는것 같습니다.에버랜드앱 &gt; 스마트예약 &gt; 에버랜드 &gt; 입장하기 &gt; 같이본다판다 패키지로들어가셔서 원하시는 날짜에 수량이 있는지 확인후 구매하시면 됩니다.고맙습니다.",,,,62:54,준수,N,"위 텍스트는 '같이본다 판다 패키지'에 대한 문의 내용입니다. 주요 내용은 다음과 같이 요약할 수 있습니다:

1. '같이본다 판다 패키지'가 종료되었는지 문의
2. 예약 상세 페이지가 나타나지 않고 예약도 되지 않는 상황에 대한 문의"
VOCS0000514566,리조트 F&B그룹 운영3,리조트        ,웹+메일,고객요구유형-일반문의,직접 VOC-모바일앱(APP),기타-기타-기타,기타-기타,48.0,20240429 090000,20240425 000000,20240425 215451,20240426 090729,20240426 180125,20240430 093418,직영업체,접수자 답변완료,VOCS0000514555,Sub,,,N,오늘 4시반쯤 구슬아스크림 1인 판대매에 구매하러 갔는데 손님들이 서있고 여직원분은 뒤돌아서 휴지만 꼬고 주문 안받으시더라구요그래서 앞 손님한테 왜그러냐 했더니 주문을 안 받는다 해서 제가 가서 부르니 여직원분이 좀 불편해 보이더라구요.. 확실친 않지만 제가 봤을때 공황 장애인듯  멍하게 있고 말도 잘 못하시던데..마침 네이비 트레이닝? 차림의 남자분이 무슨일이냐 오셔서 여직원분 밖으로 빼내시고 주문 받으시려다 손님들 다 돌려보내는 거 까지 보다 전 갔는데.. 무슨 상황인지 여직원 분은 괜찮은지 저도 처음 겪어본 거라 걱정되기도 하고 궁금하기고 하네요.. 사진도 찍어놓긴 했는데 이 문의로 인해 직원분들 혹시나 피해입거나 하는 거면 문의 안할 걸로 할게요.. ^^;; 아무일없으셨길,"안녕하십니까,에버랜드 리조트입니다.말씀 주신 내용으로 해당 업체에 확인 결과해당 근무자는 '23년도에 입사하였으며,그 동안 특별한 문제는 없었습니다.근무 당일에 컨디션이 안 좋은 상태로 근무 중컨디션이 악화되면서 손님들에게 걱정스러운모습을 보여드린 것 같습니다.해당 근무자는 보호자와 연락 후 안전하게 귀가 후병원을 방문하여 컨디션이 회복된 것으로 확인됩니다.근무자의 모습까지 세심하게 관심 가져주신 손님께감사드리며, 밝고 건강한 모습으로 근무할 수 있도록케어하겠습니다.고맙습니다.",,,,107:39,미준수,N,"요약:

1. 구슬아스크림 1인 판매대에 구매하러 갔으나, 여직원이 주문을 받지 않고 있었음.
2. 여직원이 불편해 보이며, 공황 장애인 것 같은 모습을 보였음.
3. 다른 남자 직원이 와서 여직원을 밖으로 데리고 나가고, 손님들을 모두 돌려보냈음.
4. 작성자는 여직원의 상황이 걱정되고 궁금했지만, 직원들에게 피해가 가지 않도록 문의하지 않기로 함."
