VOC_ID,담당 부서,사업 부문,VOC유형,VOC상세유형,등록채널 유형,발생원인 유형,발생지 유형,처리기한 - 시/분,처리기한 - 일시,발생일시,등록일시,접수일시,배분일시,처리일시,직영/협력업체,VOC등급(4단계),처리결과유형,복합VOC의 부모 VOC_ID,복합VOC FLAG,승인 사용유무,고객이 만족도 직접 회신여부,"즉답처리 (I:등록, R:접수, N:일반)",질문내용,답변내용,개선관리ID,개선관리상태,사후처리유형,처리시간(시:분),준수 여부,유형변경신청,유형변경사유,요약내용
VOCS0000518135,리조트 파크서비스그룹 어트랙션A,리조트        ,고객요구유형-칭찬격려,,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,매직랜드-(어트랙션)피터팬,48.0,20240521 090000,20240517 000000,20240517 204336,20240517 204638,20240519 092443,20240519 111532,직영업체,해당없음,격려,,일반,N,,N,떨리는 목솔로 끝까지 진행하는 모습 보기 좋네요다음의 모습을 기대하면서 응원 합니다.,해당 내용 공유 및 근무자 격려하겠습니다.,,,,38:31,준수,N,,"주요 내용:
- 목소리가 떨리는 모습을 보며 끝까지 진행하는 것을 보기 좋았다.
- 향후 모습을 기대하며 응원한다."
VOCS0000518139,리조트 파크서비스그룹 그리팅,리조트        ,고객요구유형-제안사항,,직접 VOC-모바일앱(APP),인적서비스-응대태도-표정/자세/말투,공통시설-(정문지역)입장게이트,48.0,20240521 090000,20240517 000000,20240517 204807,20240517 210827,20240518 090016,20240519 140942,직영업체,해당없음,채택(사후관리이관),VOCS0000518137,Sub,,,,매표소 앞에 한 직원이 서잇길래 질문좀 했더니 썩은표정으로 겨우 대답해주질않나..본인 핸드폰만 보면서 대답하질않나.. 유니폼을 입고 있는 직원이 있길래 오후 입장시간을 물어봤을 뿐인데요…도대체 직원태도는 왜그런거죠?핸드폰만 보면서 대답하는 태도는 참..그게뭐죠? 어이가없어서..무례한 부탁을 한것도 아니고 심지어 남편이 감사하다고 말까지 하는데도 아랑곳 하지않고 대답도 안하고 핸드폰만 보는 그 직원 진짜 불쾌했습니다.. 그렇게 응대해주기 싫으면 유니폼을 벗고 계시던지요..기분이 너무 나빴지만 근무시간이 끝났는데 질문해서 기분나빴나 하고 넘어가려했는데2시30분 오픈에 맞춰 게이트에 있더라구요ㅡㅡ 혼자만 망토같은 옷을 입고 무전기 들고 있는 선임같은 여직원 그렇게 응대하지마세요," 일반적인 안내 및 특이사항 없었음- 해당 시간대, 오후권 입장을 위해 대기동선 뒤쪽에서멘트중인 *** Trainer 는 게이트 cast의 입장 불가 QR관련메시지를 확인 중이였음.- 손님의 질문 당시, 옆에 *** CAST가 있었고오후권 입장시간에 대해 질문 時 *** CAST가 답변함.- 별도로 손님 응대 時 부족한 부분도 없었을뿐더러*** CAST 도 해당 상황에 대해 정확하게 기억하고 있었음.- 단순 비방성으로 판단되어 유형 변경 요청드립니다.",VCAF0000013893,진행,,41:21,준수,Y,사실과 다름,"이 텍스트의 주요 내용을 요약하면 다음과 같습니다:

1. 매표소 직원의 불친절한 태도:
   - 직원이 핸드폰만 보면서 대답을 하지 않음
   - 유니폼을 입고 있는 직원에게 문의했지만, 무례한 대응을 받음
   - 직원의 태도가 불쾌하고 기분이 나빴음

2. 직원의 부적절한 행동:
   - 유니폼을 입고 있음에도 불구하고 핸드폰만 보면서 대답하는 등 부적절한 행동을 함
   - 근무시간이 끝났음에도 불구하고 게이트에 있었음

3. 직원의 복장과 장비:
   - 일부 직원은 특별한 옷을 입고 무전기를 들고 있었음

요약하면, 이 텍스트는 매표소 직원의 불친절한 태도와 부적절한 행동에 대한 불만을 표현하고 있습니다. 특히 직원의 핸드폰 사용, 무례한 대응, 부적절한 복장과 장비 사용 등이 문제로 지적되고 있습니다."
VOCS0000518140,리조트 파크서비스그룹 어트랙션B,리조트        ,고객요구유형-칭찬격려,,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)아마존익스프레스,48.0,20240521 090000,20240517 000000,20240517 210758,20240517 211302,20240519 092433,20240519 124150,직영업체,해당없음,격려,,일반,N,,N,저녁 8시에 아마존 댄스를 하신 캐스트분들을 칭찬합니다.한분한분 이름은 자세히 못보았지만 모두 늦은 시간임에도 텐션 떨어지지 않고 즐겁게 해주셔서 칭찬합니다.,근무자 격려 및 VOC 내용 공유,,,,39:33,준수,N,,"요약:

- 저녁 8시에 아마존 댄스를 하신 캐스트분들을 칭찬합니다.
- 이름은 자세히 보지 못했지만, 모든 분들이 늦은 시간임에도 텐션 떨어지지 않고 즐겁게 댄스를 해주셨습니다.
- 캐스트분들의 열정과 에너지에 대해 칭찬합니다."
VOCS0000518142,리조트 파크서비스그룹 외곽운영,리조트        ,고객요구유형-칭찬격려,,직접 VOC-모바일앱(APP),인적서비스-업무처리-요구대응,파크외-(숙박시설)캐빈호스텔신관,48.0,20240521 090000,20240517 000000,20240517 212851,20240517 214356,20240518 090229,20240518 092849,직영업체,해당없음,격려,,일반,N,,N,캐빈호스텔 카운터의 *** 직원 칭찬하고 싶어 글 남깁니다. 새벽에 불빛 속에 벌레를 발견하고 너무 당황했는데 바로오셔서 벌레를 잡아주셨어요 그런데 벌레가 숨어버려 안나왔는데 끝까지 포기하지않고 잡아주셨고 놀라운건 그 과정에서도 싫은 티내지않고 응대해주셨어요 너무 감사했는데 당일 경황이없어 성함을 여쭤보는걸 놓쳤는데 이후 방문때 또 만나게되어 성함을 여쭤봤네요 이런 직원분들의 서비스정신이 애버랜드를 더 빛나게 하는것같습니다.,관련 근무자: *** CAST조회 시 사례공유 및 해당 근무자 격려하겠습니다.,,,,11:59,준수,N,,"요약:

1. 캐빈호스텔 카운터의 직원에 대한 칭찬
2. 새벽에 벌레를 발견하고 당황했는데, 직원이 신속하게 대응하여 벌레를 잡아주었음
3. 벌레가 숨어 안 나왔지만, 직원은 포기하지 않고 끝까지 잡아주었음
4. 직원이 싫은 티를 내지 않고 친절하게 응대해주었음
5. 직원의 서비스 정신이 애버랜드를 더 빛나게 한다고 평가함"
VOCS0000518147,리조트 파크서비스그룹 어트랙션B,리조트        ,고객요구유형-칭찬격려,,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,주토피아-(어트랙션)아마존익스프레스,48.0,20240521 090000,20240517 000000,20240517 214652,20240517 220841,20240519 092500,20240519 124307,직영업체,해당없음,격려,,일반,N,,N,*** 캐스터가 아마존 앞에서 입장 도와주실 때 맑은 미소와 밝은 목소리로 반겨주셔서 더욱 즐거운 시간을 보낼 수 있었습니다!,근무자 격려 및 VOC 내용 공유,,,,38:56,준수,N,,"요약:

- 캐스터의 친절한 서비스
- 밝고 긍정적인 태도로 고객을 반겨줌
- 이로 인해 고객이 더욱 즐거운 시간을 보냄"
VOCS0000518149,리조트 주토피아운영그룹 동물보전2,리조트        ,고객요구유형-칭찬격려,,직접 VOC-QR코드,인적서비스-업무처리-전문지식,주토피아-(공연/전시)버드파라다이스,48.0,20240521 090000,20240517 000000,20240517 223925,20240518 090534,20240518 120918,20240520 155101,직영업체,해당없음,격려,,일반,N,,N,버드파라다이스♡*** 사육사님♡친절함에 좋은추억!!!!감사합니다34개월 아들이 요즘 새에 관심이 많아졌는데오늘 눈높이에 맞춰 설명해주시고 호기심많은 아이에게 추억남길수있게 배려해주신점 교대하시면서도 따뜻한 미소에 아이가 행복해하니 저또한 기분좋은하루였습니다~오늘 덕분에 사진도 많이 찍었네요~^^가정보육중인데 오늘하루도 소중했습니다~최고bb,담당자 내용전달 및 격려토록 하겠습니다감사합니다,,,,65:11,준수,N,,"요약:

1. 아들이 새에 관심이 많아져서 버드파라다이스에 방문했음.
2. 사육사님이 아이의 눈높이에 맞춰 설명해주고, 호기심 많은 아이를 배려해주어 좋은 추억을 만들어 줌.
3. 사육사님의 친절함과 따뜻한 미소로 인해 아이와 부모 모두 행복한 하루를 보냈음.
4. 많은 사진을 찍을 수 있었고, 가정 보육 중인 부모에게 소중한 하루였음.
5. 사육사님의 친절함과 배려에 대해 감사의 마음을 표현함."
VOCS0000518163,리조트 파크서비스그룹 그리팅,리조트        ,고객요구유형-제안사항,,직접 VOC-홈페이지(PC),규정 및 정책 -운영기준-탑승규정,공통시설-(편의시설)유모차/휠체어대여소,48.0,20240521 090000,20240517 000000,20240517 224407,20240518 091626,20240518 114225,20240518 150159,직영업체,해당없음,불채택,VOCS0000518150,Sub,,,N,27개월아기랑 에버랜드를 처음 방문하였습니다 걷는게 익숙치 않고 에버랜드는 당연히 유모차가 필요하여 대여소에 갔더니 15.5kg이여서 대여가 안되더군요 16kg에 가까운 몸무게도 아니고 (몇그람은 밥먹거나 심지어 소아과에서도 기저귀나 옷 무게를 따로 빼기도 합니다) 안전상 문제가 있다며 계속 똑같는 말만 하더군요 웨건을 추천했는데 유모차보다 몇배나 되는 금액을 주고 태우긴 싫었습니다 아이가 큰 아이도 아니고요어느 백화점이나 쇼핑몰에가서 아기 몸무게를 재고 유모차를 빌려본적이 없습니다 대게 개월수를 확인하고 대여여부를 알려주죠오늘 너무나 불쾌한 경험을 하여 결국 아이를 안고 업고 걸리면서 제대로 놀이공원을 즐기지 못하고 짜증가득한 하루를 보냈습니다이런 불편함점은 개선되어야 한다고 생각합니다,"- 유모차 몸무게 제한 기준은 에버랜드 자체 규정이 아닌유모차 제작사의 기준: 유모차 파손 등으로 인한 안전사고 발생 위험 상존- 유모차 탑승 時 신발을 벗거나, 옷을 벗고 타는게 아니기때문에신발을 신은 상태 그대로 체중 확인- 현장에서 15kg에 대해 칼같이 불가안내를 진행하는 것이 아닌최대 15.4kg 까지는 '어린이는 성장기다보니, 다음에는 이용이 어려울 수 있습니다'라고 멘트 진행: 반올림 적용. 추후 동일 件 방지를 위한 안내 통일",,,,16:17,준수,N,,"이 텍스트는 27개월 아기와 에버랜드를 처음 방문했을 때의 경험을 다루고 있습니다. 주요 내용은 다음과 같습니다:

1. 아기가 걷기 익숙하지 않아 유모차가 필요했지만, 아기의 몸무게가 15.5kg으로 유모차 대여가 허용되지 않았습니다.
2. 몇 그램의 차이로 인해 유모차 대여가 불가능했고, 안전상 문제가 있다는 이유로 대여가 거절되었습니다.
3. 웨건을 추천받았지만 가격이 너무 비싸서 이용하기를 원하지 않았습니다.
4. 다른 백화점이나 쇼핑몰에서는 아기 몸무게를 재고 유모차를 빌려본 적이 없으며, 보통 개월 수만 확인하고 대여 여부를 알려준다고 합니다.
5. 결국 아기를 안고 업고 걸으며 놀이공원을 즐기지 못하고 짜증스러운 하루를 보냈습니다.
6. 이러한 불편함은 개선되어야 한다고 강조하고 있습니다."
VOCS0000518151,리조트 파크서비스그룹 어트랙션A,리조트        ,고객요구유형-칭찬격려,,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,아메리칸어드벤처-(어트랙션)허리케인,48.0,20240521 090000,20240517 000000,20240517 225623,20240518 090352,20240519 092419,20240519 104314,직영업체,해당없음,격려,,일반,N,,N,허리케인 근무자님들 정말.. 대박입니다 너무 즐거웠어요! 제가 성함을 다 기억하지못해 직접적인 성함을 적어드리지 못해 아쉽지만 ㅜ 꽹과리 치면서 춤춰주시던 남자 직원님과 그 옆에서 같이 춤추시며 하트 날려주신 여자직원 두분 정말 좋앗어요ㅠㅜ 다음에도 허리케인만 타고싶어요!,- 해당내용 공유 및 근무자 격려했습니다.,,,,35:46,준수,N,,"요약:

1. 허리케인 근무자들의 열정적인 태도와 행동이 인상깊었다.
2. 특히 꽹과리를 치면서 춤추던 남자 직원과 함께 춤추며 하트를 날려준 여자 직원의 모습이 좋았다.
3. 다음에도 허리케인을 타고 싶다는 강한 의지가 드러났다."
VOCS0000518152,리조트 파크서비스그룹 어트랙션A,리조트        ,고객요구유형-칭찬격려,,직접 VOC-QR코드,인적서비스-업무처리-응대스킬,아메리칸어드벤처-(어트랙션)허리케인,48.0,20240521 090000,20240517 000000,20240517 235042,20240518 090434,20240519 092412,20240519 104415,직영업체,해당없음,격려,,일반,N,,N,성함을 모르는 일이 있었으나 영상이 있어서 캡처를 했습니다!! 이분들께 전해주세요..!!!,- 해당내용 공유 및 근무자 격려했습니다.,,,,34:53,준수,N,,"성함을 모르는 일이 있었지만, 영상이 있어서 캡처를 했습니다. 이 정보를 해당 분들께 전달해 드리고자 합니다."
VOCS0000518153,리조트 F&B그룹 운영2,리조트        ,고객요구유형-칭찬격려,,직접 VOC-모바일앱(APP),인적서비스-업무처리-응대스킬,CB_아쿠아틱센터-CB_(식당)마드리드,48.0,20240521 090000,20240517 000000,20240518 014916,20240518 092926,20240518 132603,20240523 091440,직영업체,해당없음,격려,,일반,N,,N,"캐리비안베이 생애 첫 방문이였습니다. 저희는 아동학대피해아동을 돌보고있는 위탁가정의 엄마, 아빠입니다. 친자녀 13살 딸과 이제 13개월과 38개월의 아이들을 가슴으로 위탁받아 키우고 있답니다. 부산에서 멀리 간 거라 기대가 많았는데..깐깐한 소지품 검사에서 좌절..ㅎㅎ 계단에서 또 힘듬..ㅎㅎ 돌 지난 막둥이는 넘어져서 난리~~그런데 썬베드 남자직원분도 친절하셨지만 마드리드 ***? 님  이유식 데워주셔서 너무 감동이였습니다. 아이들 국물도 직접 더 가져다 주시고..진심 남편과 넘 감사했다고 전하고 싶습니다. 혹시 베이비 케어에 전자렌지도 설치해 주심 넘 감사 할 것 같아요. 에버랜드에서 하루, 케리비안 베이에서 좋은 추억 가지고 갑니다.",해당 내용 아침조회 시 공유 및 격려하도록 하겠습니다.,,,,127:25,미준수,N,,"요약:

1. 캐리비안베이를 처음 방문한 가족
2. 친자녀 13살 딸과 13개월, 38개월 아이들을 위탁 양육하고 있음
3. 부산에서 멀리 왔지만 기대가 컸음
4. 소지품 검사와 계단 오르내리기 등 어려움이 있었음
5. 직원들의 친절한 서비스에 감동받음
   - 직원이 아기의 이유식을 직접 데워주고 국물까지 더 가져다 줌
   - 베이비 케어 시설에 전자렌지 설치를 요청함
6. 에버랜드와 캐리비안베이에서 좋은 추억을 가지고 갔음"
